model,temperature,reference_dataset,private_id,sample_id,n_generated_asserts,max_ngram_score,max_ngram_ref_id,leaked,leak_reason,top1_ref_id,top1_ngram,top2_ref_id,top2_ngram,top3_ref_id,top3_ngram
bigcode/starcoder2-3b,0.5,mbpp,private_1,0,0,0.0,,False,no_asserts,,,,,,
bigcode/starcoder2-3b,0.5,mbpp,private_1,1,3,0.227848,mbpp_604,False,below_threshold,mbpp_604,0.227848,mbpp_11,0.223684,mbpp_131,0.222222
bigcode/starcoder2-3b,0.5,mbpp,private_1,2,0,0.0,,False,no_asserts,,,,,,
bigcode/starcoder2-3b,0.5,mbpp,private_2,0,8,0.467532,mbpp_718,False,below_threshold,mbpp_718,0.467532,mbpp_221,0.447761,mbpp_152,0.444444
bigcode/starcoder2-3b,0.5,mbpp,private_2,1,4,0.564103,mbpp_798,True,ngram>=0.5,mbpp_798,0.564103,mbpp_718,0.53012,mbpp_41,0.463415
bigcode/starcoder2-3b,0.5,mbpp,private_2,2,0,0.0,,False,no_asserts,,,,,,
bigcode/starcoder2-3b,0.5,mbpp,private_3,0,5,0.206897,mbpp_477,False,below_threshold,mbpp_477,0.206897,mbpp_83,0.2,mbpp_930,0.2
bigcode/starcoder2-3b,0.5,mbpp,private_3,1,4,0.246377,mbpp_937,False,below_threshold,mbpp_937,0.246377,mbpp_546,0.225,mbpp_11,0.208333
bigcode/starcoder2-3b,0.5,mbpp,private_3,2,0,0.0,,False,no_asserts,,,,,,
bigcode/starcoder2-3b,0.5,mbpp,private_4,0,8,0.474359,mbpp_723,False,below_threshold,mbpp_723,0.474359,mbpp_908,0.466667,mbpp_183,0.433333
bigcode/starcoder2-3b,0.5,mbpp,private_4,1,8,0.433333,mbpp_183,False,below_threshold,mbpp_183,0.433333,mbpp_825,0.366197,mbpp_54,0.362319
bigcode/starcoder2-3b,0.5,mbpp,private_4,2,0,0.0,,False,no_asserts,,,,,,
bigcode/starcoder2-3b,0.5,mbpp,private_5,0,8,0.255319,mbpp_435,False,below_threshold,mbpp_435,0.255319,mbpp_692,0.211538,mbpp_577,0.210526
bigcode/starcoder2-3b,0.5,mbpp,private_5,1,0,0.0,,False,no_asserts,,,,,,
bigcode/starcoder2-3b,0.5,mbpp,private_5,2,5,0.405797,mbpp_469,False,below_threshold,mbpp_469,0.405797,mbpp_22,0.402985,mbpp_706,0.394366
bigcode/starcoder2-3b,0.5,mbpp,private_6,0,7,0.527778,mbpp_152,True,ngram>=0.5,mbpp_152,0.527778,mbpp_612,0.444444,mbpp_597,0.439024
bigcode/starcoder2-3b,0.5,mbpp,private_6,1,1,0.304348,mbpp_528,False,below_threshold,mbpp_528,0.304348,mbpp_290,0.285714,mbpp_847,0.269231
bigcode/starcoder2-3b,0.5,mbpp,private_6,2,2,0.425532,mbpp_847,False,below_threshold,mbpp_847,0.425532,mbpp_798,0.382979,mbpp_152,0.380282
bigcode/starcoder2-3b,0.5,mbpp,private_7,0,6,0.423077,mbpp_131,False,below_threshold,mbpp_131,0.423077,mbpp_973,0.283333,mbpp_217,0.265625
bigcode/starcoder2-3b,0.5,mbpp,private_7,1,0,0.0,,False,no_asserts,,,,,,
bigcode/starcoder2-3b,0.5,mbpp,private_7,2,6,0.415094,mbpp_131,False,below_threshold,mbpp_131,0.415094,mbpp_11,0.280702,mbpp_973,0.278689
bigcode/starcoder2-3b,0.5,mbpp,private_8,0,7,0.349398,mbpp_916,False,below_threshold,mbpp_916,0.349398,mbpp_469,0.337838,mbpp_121,0.337662
bigcode/starcoder2-3b,0.5,mbpp,private_8,1,7,0.358974,mbpp_597,False,below_threshold,mbpp_597,0.358974,mbpp_45,0.323077,mbpp_121,0.317647
bigcode/starcoder2-3b,0.5,mbpp,private_8,2,8,0.355263,mbpp_323,False,below_threshold,mbpp_323,0.355263,mbpp_183,0.342466,mbpp_953,0.338983
bigcode/starcoder2-3b,0.5,mbpp,private_9,0,6,0.284091,mbpp_867,False,below_threshold,mbpp_867,0.284091,mbpp_195,0.258824,mbpp_297,0.248062
bigcode/starcoder2-3b,0.5,mbpp,private_9,1,5,0.43299,mbpp_612,False,below_threshold,mbpp_612,0.43299,mbpp_143,0.329897,mbpp_152,0.316327
bigcode/starcoder2-3b,0.5,mbpp,private_9,2,2,0.421053,mbpp_152,False,below_threshold,mbpp_152,0.421053,mbpp_597,0.417722,mbpp_536,0.38961
bigcode/starcoder2-3b,0.5,mbpp,private_10,0,0,0.0,,False,no_asserts,,,,,,
bigcode/starcoder2-3b,0.5,mbpp,private_10,1,0,0.0,,False,no_asserts,,,,,,
bigcode/starcoder2-3b,0.5,mbpp,private_10,2,5,0.403226,mbpp_680,False,below_threshold,mbpp_680,0.403226,mbpp_867,0.382353,mbpp_670,0.370968
bigcode/starcoder2-3b,0.5,mbpp,private_11,0,0,0.0,,False,no_asserts,,,,,,
bigcode/starcoder2-3b,0.5,mbpp,private_11,1,3,0.327869,mbpp_790,False,below_threshold,mbpp_790,0.327869,mbpp_202,0.311475,mbpp_741,0.271429
bigcode/starcoder2-3b,0.5,mbpp,private_11,2,6,0.338983,mbpp_790,False,below_threshold,mbpp_790,0.338983,mbpp_226,0.338462,mbpp_580,0.266667
bigcode/starcoder2-3b,0.5,mbpp,private_12,0,0,0.0,,False,no_asserts,,,,,,
bigcode/starcoder2-3b,0.5,mbpp,private_12,1,3,0.311688,mbpp_743,False,below_threshold,mbpp_743,0.311688,mbpp_505,0.285714,mbpp_659,0.272727
bigcode/starcoder2-3b,0.5,mbpp,private_12,2,0,0.0,,False,no_asserts,,,,,,
bigcode/starcoder2-3b,0.5,mbpp,private_13,0,8,0.306452,mbpp_712,False,below_threshold,mbpp_712,0.306452,mbpp_181,0.275,mbpp_668,0.234375
