model,temperature,reference_dataset,private_id,sample_id,n_generated_asserts,max_ngram_score,max_ngram_ref_id,leaked,leak_reason,top1_ref_id,top1_ngram,top2_ref_id,top2_ngram,top3_ref_id,top3_ngram
bigcode/starcoder2-3b,0.5,humaneval,private_1,0,0,0.0,,False,no_asserts,,,,,,
bigcode/starcoder2-3b,0.5,humaneval,private_1,1,3,0.166667,humaneval_91,False,below_threshold,humaneval_91,0.166667,humaneval_117,0.166667,humaneval_125,0.16092
bigcode/starcoder2-3b,0.5,humaneval,private_1,2,0,0.0,,False,no_asserts,,,,,,
bigcode/starcoder2-3b,0.5,humaneval,private_2,0,8,0.492537,humaneval_70,False,below_threshold,humaneval_70,0.492537,humaneval_126,0.47619,humaneval_135,0.471698
bigcode/starcoder2-3b,0.5,humaneval,private_2,1,4,0.521127,humaneval_135,True,ngram>=0.5,humaneval_135,0.521127,humaneval_69,0.493333,humaneval_70,0.485294
bigcode/starcoder2-3b,0.5,humaneval,private_2,2,0,0.0,,False,no_asserts,,,,,,
bigcode/starcoder2-3b,0.5,humaneval,private_3,0,5,0.258065,humaneval_143,False,below_threshold,humaneval_143,0.258065,humaneval_93,0.17284,humaneval_74,0.16129
bigcode/starcoder2-3b,0.5,humaneval,private_3,1,4,0.231884,humaneval_91,False,below_threshold,humaneval_91,0.231884,humaneval_117,0.210526,humaneval_125,0.202532
bigcode/starcoder2-3b,0.5,humaneval,private_3,2,0,0.0,,False,no_asserts,,,,,,
bigcode/starcoder2-3b,0.5,humaneval,private_4,0,8,0.485714,humaneval_70,False,below_threshold,humaneval_70,0.485714,humaneval_145,0.45,humaneval_90,0.438596
bigcode/starcoder2-3b,0.5,humaneval,private_4,1,8,0.438596,humaneval_90,False,below_threshold,humaneval_90,0.438596,humaneval_135,0.438596,humaneval_26,0.431034
bigcode/starcoder2-3b,0.5,humaneval,private_4,2,0,0.0,,False,no_asserts,,,,,,
bigcode/starcoder2-3b,0.5,humaneval,private_5,0,8,0.25,humaneval_53,False,below_threshold,humaneval_53,0.25,humaneval_97,0.25,humaneval_150,0.24
bigcode/starcoder2-3b,0.5,humaneval,private_5,1,0,0.0,,False,no_asserts,,,,,,
bigcode/starcoder2-3b,0.5,humaneval,private_5,2,5,0.459016,humaneval_116,False,below_threshold,humaneval_116,0.459016,humaneval_70,0.435484,humaneval_26,0.423729
bigcode/starcoder2-3b,0.5,humaneval,private_6,0,7,0.52439,humaneval_145,True,ngram>=0.5,humaneval_145,0.52439,humaneval_135,0.486842,humaneval_70,0.452055
bigcode/starcoder2-3b,0.5,humaneval,private_6,1,1,0.245902,humaneval_72,False,below_threshold,humaneval_72,0.245902,humaneval_35,0.232143,humaneval_142,0.232143
bigcode/starcoder2-3b,0.5,humaneval,private_6,2,2,0.368421,humaneval_129,False,below_threshold,humaneval_129,0.368421,humaneval_35,0.346154,humaneval_142,0.346154
bigcode/starcoder2-3b,0.5,humaneval,private_7,0,6,0.192982,humaneval_134,False,below_threshold,humaneval_134,0.192982,humaneval_24,0.16,humaneval_39,0.16
bigcode/starcoder2-3b,0.5,humaneval,private_7,1,0,0.0,,False,no_asserts,,,,,,
bigcode/starcoder2-3b,0.5,humaneval,private_7,2,6,0.357143,humaneval_64,False,below_threshold,humaneval_64,0.357143,humaneval_66,0.357143,humaneval_68,0.357143
bigcode/starcoder2-3b,0.5,humaneval,private_8,0,7,0.42623,humaneval_26,False,below_threshold,humaneval_26,0.42623,humaneval_70,0.40625,humaneval_116,0.40625
bigcode/starcoder2-3b,0.5,humaneval,private_8,1,7,0.403226,humaneval_163,False,below_threshold,humaneval_163,0.403226,humaneval_116,0.343284,humaneval_69,0.333333
bigcode/starcoder2-3b,0.5,humaneval,private_8,2,8,0.396552,humaneval_9,False,below_threshold,humaneval_9,0.396552,humaneval_26,0.396552,humaneval_110,0.378788
bigcode/starcoder2-3b,0.5,humaneval,private_9,0,6,0.217391,humaneval_64,False,below_threshold,humaneval_64,0.217391,humaneval_66,0.217391,humaneval_68,0.217391
bigcode/starcoder2-3b,0.5,humaneval,private_9,1,5,0.333333,humaneval_70,False,below_threshold,humaneval_70,0.333333,humaneval_129,0.305085,humaneval_116,0.304878
bigcode/starcoder2-3b,0.5,humaneval,private_9,2,2,0.445946,humaneval_70,False,below_threshold,humaneval_70,0.445946,humaneval_145,0.432099,humaneval_69,0.375
bigcode/starcoder2-3b,0.5,humaneval,private_10,0,0,0.0,,False,no_asserts,,,,,,
bigcode/starcoder2-3b,0.5,humaneval,private_10,1,0,0.0,,False,no_asserts,,,,,,
bigcode/starcoder2-3b,0.5,humaneval,private_10,2,5,0.254902,humaneval_9,False,below_threshold,humaneval_9,0.254902,humaneval_22,0.254902,humaneval_26,0.254902
bigcode/starcoder2-3b,0.5,humaneval,private_11,0,0,0.0,,False,no_asserts,,,,,,
bigcode/starcoder2-3b,0.5,humaneval,private_11,1,3,0.133333,humaneval_24,False,below_threshold,humaneval_24,0.133333,humaneval_39,0.133333,humaneval_41,0.133333
bigcode/starcoder2-3b,0.5,humaneval,private_11,2,6,0.293103,humaneval_125,False,below_threshold,humaneval_125,0.293103,humaneval_78,0.263889,humaneval_86,0.254237
bigcode/starcoder2-3b,0.5,humaneval,private_12,0,0,0.0,,False,no_asserts,,,,,,
bigcode/starcoder2-3b,0.5,humaneval,private_12,1,3,0.314815,humaneval_62,False,below_threshold,humaneval_62,0.314815,humaneval_68,0.309091,humaneval_96,0.307692
bigcode/starcoder2-3b,0.5,humaneval,private_12,2,0,0.0,,False,no_asserts,,,,,,
bigcode/starcoder2-3b,0.5,humaneval,private_13,0,8,0.153846,humaneval_5,False,below_threshold,humaneval_5,0.153846,humaneval_74,0.153846,humaneval_87,0.153846
bigcode/starcoder2-3b,0.5,humaneval,private_13,1,1,0.185185,humaneval_64,False,below_threshold,humaneval_64,0.185185,humaneval_66,0.185185,humaneval_68,0.185185
bigcode/starcoder2-3b,0.5,humaneval,private_13,2,5,0.142857,humaneval_5,False,below_threshold,humaneval_5,0.142857,humaneval_74,0.142857,humaneval_87,0.142857
bigcode/starcoder2-3b,0.5,humaneval,private_14,0,2,0.258621,humaneval_91,False,below_threshold,humaneval_91,0.258621,humaneval_86,0.25,humaneval_117,0.230769
bigcode/starcoder2-3b,0.5,humaneval,private_14,1,8,0.163934,humaneval_125,False,below_threshold,humaneval_125,0.163934,humaneval_24,0.163265,humaneval_39,0.163265
bigcode/starcoder2-3b,0.5,humaneval,private_14,2,8,0.210526,humaneval_125,False,below_threshold,humaneval_125,0.210526,humaneval_98,0.206897,humaneval_16,0.192982
bigcode/starcoder2-3b,0.5,humaneval,private_15,0,4,0.257143,humaneval_9,False,below_threshold,humaneval_9,0.257143,humaneval_26,0.257143,humaneval_70,0.246575
bigcode/starcoder2-3b,0.5,humaneval,private_15,1,1,0.25,humaneval_149,False,below_threshold,humaneval_149,0.25,humaneval_111,0.244898,humaneval_22,0.2
bigcode/starcoder2-3b,0.5,humaneval,private_15,2,3,0.230769,humaneval_70,False,below_threshold,humaneval_70,0.230769,humaneval_129,0.228916,humaneval_120,0.224719
bigcode/starcoder2-3b,0.5,humaneval,private_16,0,0,0.0,,False,no_asserts,,,,,,
bigcode/starcoder2-3b,0.5,humaneval,private_16,1,5,0.325,humaneval_9,False,below_threshold,humaneval_9,0.325,humaneval_22,0.325,humaneval_26,0.325
bigcode/starcoder2-3b,0.5,humaneval,private_16,2,8,0.325,humaneval_9,False,below_threshold,humaneval_9,0.325,humaneval_22,0.325,humaneval_26,0.325
